股票代码,股票名称,市场,流通股本,更新日期,上市日期,总股本,国有股,发起人法人股,法人股,B股,H股,职工股,总资产,流动资产,固定资产,无形资产,股东人数,流动负债,长期负债,资本公积金,净资产,主营收入,主营利润,应收账款,营业利润,投资收益,经营现金流,总现金流,存货,综合利润,税后利润,净利润,未分配利润,每股净资产
002796,世嘉科技,深市,225676503.90625,20250911,20160510,252426992.1875,12390000,177975605.46875,4608119375.0,0.0,0.0,-1800.000071525574,14248811250.0,8413563125.0,4040093125.0,440710000.0,30278,5092943125.0,-82905996.09375,10317925000.0,8593056250.0,4108609062.5,3861765000.0,2249092031.25,-446000000.0,11166000.9765625,382681992.1875,52707001.953125,1804068906.25,-448266015.625,-451748007.8125,-446085000.0,-4407905937.5,3.404000043869019
002797,第一创业,深市,4202400000.0,20251009,20160511,4202400000.0,19670000,3999266875.0,15241386250.0,0.0,0.0,1199.99997317791,551498360000.0,0.0,1676690000.0,8829180000.0,242658,0.0,5514961250.0,60669230000.0,170031520000.0,18319476250.0,11654740000.0,0.0,6664738125.0,7443778125.0,762271015.625,-8887363750.0,0.0,6675806875.0,5319030000.0,4855314062.5,31587510000.0,4.046000003814697
002798,帝欧水华,深市,441287695.3125,20251010,20160525,513347890.625,12300000,-550654296.875,13895668750.0,0.0,0.0,-2300.000041723251,57130195000.0,24414305000.0,16874526250.0,5775695000.0,20311,23897012500.0,0.0,22944570000.0,16174640000.0,11762020000.0,9212261250.0,6521765000.0,-661006015.625,6152000.122070312,980871953.125,1700351875.0,6082053750.0,-680121015.625,-843237031.25,-843237031.25,-13420742500.0,3.33299994468689
002799,环球印务,深市,320035800.78125,20250812,20160608,320040000.0,12220000,377537695.3125,7773303750.0,0.0,0.0,-99.99999776482582,19862501250.0,9626799375.0,7157571250.0,821535000.0,24151,6177410000.0,621053984.375,7146875625.0,12866385000.0,4389359062.5,3666064062.5,1973361875.0,-3104000.244140625,22890000.0,1157700937.5,420399023.4375,670290000.0,-4074000.244140625,-45042001.953125,-37198000.48828125,2072124062.5,4.019999980926514
002800,天顺股份,深市,140081201.171875,20250822,20160530,152253095.703125,16540000,79109101.5625,4932337187.5,0.0,0.0,-399.9999910593033,10393161875.0,8149802500.0,396723007.8125,1161999.969482422,16898,4322270000.0,92346005.859375,1176658984.375,5080600000.0,5056359062.5,4784051250.0,3123598125.0,-39655000.0,26135998.53515625,1555399062.5,852258984.375,838913984.375,-85457001.953125,-78302001.953125,-63489003.90625,2070689062.5,3.336999893188477
002801,微光股份,深市,115802695.3125,20251010,20160622,229631992.1875,12380000,1548783906.25,6822556875.0,0.0,0.0,7500.0,21617280000.0,12810530000.0,3025534062.5,684196015.625,17923,3957842187.5,0.0,1150625000.0,17536015000.0,7504536875.0,5148612812.5,2758347187.5,1993967968.75,37654001.46484375,1272175000.0,-410530000.0,1879278906.25,1991842031.25,1724090000.0,1724090000.0,12789232500.0,7.63700008392334
002802,洪汇新材,深市,181942890.625,20251013,20160629,182301992.1875,12260000,270660507.8125,2098734531.25,0.0,0.0,1199.99997317791,6989784375.0,5104659062.5,1181938984.375,350562031.25,11446,617960000.0,0.0,1557692031.25,6304778125.0,1967076875.0,1438080937.5,733108984.375,259329003.90625,15641000.9765625,405990976.5625,-253824003.90625,277711015.625,256298007.8125,213457011.71875,213457011.71875,2486192031.25,3.45799994468689
002803,吉宏股份,深市,288770195.3125,20250927,20160712,450405312.5,15520000,723630390.625,24534635000.0,0.0,67910000.0,3000.00011920929,40649477500.0,25928180000.0,8603321250.0,1089369062.5,36746,12058765000.0,252195996.09375,5745011250.0,26402310000.0,32335262500.0,17146912500.0,5905715000.0,1595438906.25,31504001.46484375,1826374062.5,5651603750.0,4045828750.0,1597475000.0,1366347031.25,1181467968.75,16838837500.0,5.831999778747559
002805,丰元股份,深市,278542597.65625,20251009,20160707,280062500.0,12390000,-807374921.875,5967726875.0,0.0,0.0,-8700.000047683716,47012140000.0,12796322500.0,24178330000.0,1007578984.375,43396,19244962500.0,5650680625.0,17028381250.0,14669001250.0,7234440625.0,8546125000.0,1931399062.5,-2899448125.0,0.0,110329003.90625,-328865000.0,4761335937.5,-2905021250.0,-2906602812.5,-2432572031.25,-5558193125.0,5.23799991607666
002806,华锋股份,深市,174105800.78125,20250827,20160726,212479199.21875,12390000,23361999.51171875,4657881250.0,0.0,0.0,-399.9999910593033,21880987500.0,13042265000.0,4756471250.0,1067663984.375,27185,9900330000.0,33850000.0,10188090000.0,10155767500.0,5863855000.0,5043576875.0,3693151250.0,-23720000.0,17330999.75585938,339526992.1875,1179392031.25,3356535000.0,-35857001.953125,-84394003.90625,-73964003.90625,-2343857968.75,4.999000072479248
002807,江阴银行,深市,2458016406.25,20251009,20160902,2461392812.5,19660000,7253880000.0,21739300000.0,0.0,0.0,3400.000035762787,2075773120000.0,0.0,8045600000.0,2374180000.0,45583,0.0,2474280000.0,21468550000.0,189544760000.0,24011200000.0,14588250000.0,0.0,9422950000.0,8815960000.0,-58502270000.0,503900000.0,0.0,9426610000.0,8305930000.0,8459950000.0,41426860000.0,7.701000213623047
002808,*ST恒久,深市,165005898.4375,20250827,20160812,268800000.0,12340000,-128974902.34375,739804687.5,0.0,0.0,-799.9999821186066,4641518125.0,2387536875.0,1003621953.125,325181015.625,12760,1336822031.25,579127968.75,656358984.375,2656215000.0,959346015.625,876782968.75,681036015.625,-236029003.90625,5005000.0,-134660000.0,80390996.09375,830624062.5,-231713984.375,-227932011.71875,-209876992.1875,-758490000.0,0.9879999756813049
002809,红墙股份,深市,139117402.34375,20251010,20160823,211611308.59375,12260000,278543105.46875,3013483437.5,0.0,0.0,299.9999932944775,26222805000.0,16266465000.0,8858361250.0,780002968.75,35239,3071205937.5,0.0,4505359062.5,16276815000.0,3222252812.5,2529642031.25,5884471250.0,75518999.0234375,42292001.953125,247675000.0,-284875996.09375,1049324062.5,82271005.859375,72212001.953125,72212001.953125,8239640625.0,7.423999786376953
002810,山东赫达,深市,320010097.65625,20250826,20160826,348136914.0625,12260000,1239259062.5,9352087500.0,0.0,0.0,3300.000131130219,42359405000.0,16337176250.0,19456136250.0,2017381093.75,26452,10119215000.0,0.0,1820588125.0,23256672500.0,9717361875.0,7114363125.0,5864236250.0,1435932031.25,107358994.140625,414755000.0,1125370000.0,4373067187.5,1427792031.25,1131370000.0,1131370000.0,15880461250.0,6.422999858856201
002811,郑中设计,深市,283112792.96875,20250826,20160908,307970000.0,22740000,645154101.5625,5160265000.0,0.0,0.0,3199.999928474426,24563695000.0,18471530000.0,2524125000.0,272743984.375,24861,9091028125.0,0.0,9450278125.0,14381815000.0,6324236250.0,4044873125.0,3946980937.5,1143290000.0,75300000.0,827532031.25,-1234978046.875,1489335000.0,1167421953.125,941303046.875,941303046.875,1396935000.0,4.670000076293945
002812,恩捷股份,深市,808529609.375,20251010,20160914,968159062.5,12290000,2910273437.5,47832415000.0,0.0,0.0,-1000.000014901161,482371400000.0,140975560000.0,262009700000.0,11175842500.0,100861,146334200000.0,17162062500.0,145691740000.0,247935380000.0,57628810000.0,48676745000.0,60616445000.0,-611437968.75,-120116005.859375,2102856093.75,2809666875.0,29953445000.0,-640187968.75,-1319075937.5,-931137968.75,87736570000.0,25.52099990844727
002813,路畅科技,深市,119856103.515625,20250926,20161012,120000000.0,12390000,-249199101.5625,1352608906.25,0.0,0.0,-3899.999856948853,4874368125.0,2802961875.0,1519073125.0,17307000.73242188,18216,2043411875.0,-7444000.244140625,2145014062.5,2725800000.0,1827257031.25,1641040937.5,663562031.25,-466273007.8125,-14413000.48828125,-492210976.5625,-126252001.953125,995246953.125,-459926992.1875,-465095000.0,-465095000.0,-1076126953.125,2.272000074386597
002815,崇达技术,深市,777142031.25,20251013,20161012,1217745468.75,12390000,2361684687.5,29264875000.0,0.0,0.0,2000.000029802322,128802140000.0,60204155000.0,55366380000.0,2963276875.0,73393,32111727500.0,5234010000.0,31068665000.0,72639945000.0,35332360000.0,27734045000.0,17012748750.0,2755930937.5,10906999.51171875,4415967187.5,3038500937.5,10716717500.0,2725150000.0,2374105000.0,2215522031.25,26254512500.0,6.581999778747559
002816,*ST和科,深市,100000000.0,20251013,20161025,100000000.0,12340000,-226193808.59375,45804799.8046875,0.0,0.0,-299.9999932944775,4248253750.0,3418065937.5,141627001.953125,11681999.51171875,5094,1659642968.75,69721000.9765625,2071807031.25,2220282968.75,751945000.0,578983984.375,1414412968.75,-52455000.0,-513000.0305175781,-147880000.0,-212208007.8125,1328400000.0,-52496997.0703125,-45248999.0234375,-26167001.953125,-986975000.0,2.220000028610229
002817,黄山胶囊,深市,290039296.875,20250823,20161025,299098203.125,12270000,296824199.21875,2352683750.0,0.0,0.0,1199.99997317791,11096386250.0,5683155000.0,3042374062.5,175629003.90625,17906,1503511093.75,15544000.24414062,851475000.0,9405996875.0,2438815000.0,1731925937.5,1344254062.5,419028984.375,-1180000.0,291026992.1875,-214541992.1875,950358984.375,419276992.1875,357915000.0,355525000.0,4868800000.0,3.144999980926514
002818,富森美,深市,298357207.03125,20251013,20161109,748458906.25,21720000,3398168750.0,7335508750.0,0.0,0.0,4300.000071525574,67304620000.0,24001540000.0,1439517968.75,12471360000.0,19580,8578756250.0,2321351875.0,7261828125.0,56214370000.0,6488003125.0,2079680000.0,810903984.375,3823440000.0,400406015.625,6353813125.0,1846627968.75,4970903125.0,3828115000.0,3299880000.0,3182405000.0,37680772500.0,7.511000156402588
002819,东方中科,深市,235079296.875,20250925,20161111,299610097.65625,15510000,-520546484.375,13476287500.0,0.0,0.0,-1700.000017881393,44582595000.0,37210802500.0,1394427968.75,1521100000.0,32938,12808670000.0,3276065937.5,28405062500.0,28003427500.0,13481147500.0,10919061250.0,10170521875.0,-753277031.25,46898999.0234375,-1053037031.25,-325536015.625,4837528125.0,-755447031.25,-691502031.25,-493408007.8125,8214081875.0,13.44200038909912
002820,桂发祥,深市,200868300.78125,20250809,20161118,200868300.78125,12140000,227195800.78125,2679203437.5,0.0,0.0,-199.9999955296516,9553175000.0,4732051250.0,3517340937.5,347458007.8125,38293,416248007.8125,0.0,4377401250.0,8870763125.0,2490857968.75,1392588906.25,137270000.0,-32685998.53515625,14022999.26757812,359685000.0,1457780937.5,403711015.625,-34821999.51171875,-39195998.53515625,-39195998.53515625,2297700937.5,4.415999889373779
002821,凯莱英,深市,317016894.53125,20250826,20161118,360593710.9375,12270000,4991312812.5,26973522500.0,0.0,27553300.78125,16799.99947547913,198513880000.0,115475450000.0,39357170000.0,4233460000.0,41334,20750356250.0,131592001.953125,86677140000.0,170830320000.0,31883065000.0,18017181250.0,19749631250.0,7016565625.0,212385000.0,7017211875.0,16331152500.0,12120040000.0,7000992500.0,6131515000.0,6174701875.0,83004110000.0,47.375
002822,*ST中装,深市,807600468.75,20250930,20161129,961078203.125,14500000,-4442280000.0,12911385000.0,0.0,0.0,-3799.999952316284,57958910000.0,43114525000.0,3806105000.0,2125749062.5,21312,39127897500.0,-727555000.0,13539572500.0,7291034375.0,4090085000.0,4217751875.0,14920898750.0,-3914505000.0,-106200000.0,-325685000.0,-300225996.09375,6387543125.0,-3921380937.5,-4074196250.0,-3963860000.0,-17113751250.0,0.7120000123977661
002823,凯中精密,深市,218918300.78125,20250929,20161124,328368906.25,12380000,773147578.125,15459943750.0,0.0,0.0,3799.999952316284,36121875000.0,12570865000.0,18459426250.0,1868682031.25,37068,11199565000.0,0.0,8402890000.0,20158212500.0,14300110000.0,11498457500.0,5476741250.0,1376260000.0,-136295996.09375,1848317968.75,-41192998.046875,4783650000.0,1329236093.75,1131273046.875,1131273046.875,6992352500.0,6.138999938964844
002824,和胜股份,深市,189155996.09375,20250917,20170112,309959199.21875,12360000,298685195.3125,14058026250.0,0.0,0.0,1599.999964237213,42250225000.0,25080820000.0,12417890000.0,1714726875.0,38219,14541243750.0,422108007.8125,6267292500.0,16995126250.0,16460031250.0,14491970000.0,7395775625.0,450418984.375,-12624000.24414062,2339206093.75,-244196992.1875,5773146250.0,442498007.8125,436405000.0,435230000.0,7049474375.0,6.089000225067139
002825,纳尔股份,深市,256544003.90625,20250729,20161129,341535117.1875,12290000,640420507.8125,9338751250.0,0.0,0.0,3400.000035762787,27090605000.0,14211222500.0,5763373125.0,799405000.0,20714,9892518125.0,185928007.8125,4007375000.0,15934250000.0,9721824375.0,7806811250.0,2804243125.0,1321967968.75,579527968.75,558791015.625,556033984.375,2201338125.0,1313937031.25,1157358984.375,1147332031.25,8165872500.0,4.665999889373779
002826,易明医药,深市,174326406.25,20251010,20161209,190677792.96875,12270000,396461601.5625,3519848125.0,0.0,0.0,2000.000029802322,10052553125.0,6157751875.0,3358780000.0,193625996.09375,19437,2290792031.25,67546000.9765625,2357648125.0,7640486250.0,3114455000.0,595205000.0,448655000.0,507064023.4375,11937999.26757812,624583984.375,-1613042031.25,489293007.8125,491646015.625,377390976.5625,375571015.625,3555778750.0,4.006999969482422
002827,高争民爆,深市,276000000.0,20251013,20161209,277045996.09375,12260000,550514414.0625,7240507500.0,0.0,0.0,2500.0,27509920000.0,19537526250.0,6182856875.0,881376953.125,48009,11580936250.0,2574892031.25,2829525000.0,9551180000.0,7714671875.0,5536832500.0,10162368750.0,786443984.375,13494000.24414062,1466901875.0,1478170937.5,992590000.0,769711015.625,666006953.125,692000000.0,3073396250.0,3.460999965667725
002828,贝肯能源,深市,193561992.1875,20250827,20161208,200987597.65625,11110000,103643603.515625,3682693750.0,0.0,0.0,700.0000029802322,18689756250.0,13599426250.0,3364925000.0,189028007.8125,50592,11724367500.0,3054000.244140625,2799852812.5,6911881250.0,4645192187.5,3650318125.0,7299210000.0,303974003.90625,91087998.046875,-498612968.75,-1486009062.5,406950000.0,301156015.625,135910996.09375,138210000.0,1405787968.75,3.438999891281128
002829,星网宇达,深市,146048896.484375,20251013,20161213,207809394.53125,12370000,-164047890.625,1392118906.25,0.0,0.0,-799.9999821186066,25367180000.0,18905956250.0,1478620937.5,406376992.1875,30167,7019478125.0,1212762031.25,8787738125.0,16653448750.0,1481352968.75,1018466015.625,7835918750.0,-276437988.28125,72702001.953125,-1078417968.75,-2001646093.75,6472996250.0,-276442988.28125,-203550000.0,-159032998.046875,4982993125.0,8.013999938964844
002830,名雕股份,深市,66852500.0,20251015,20161213,133340000.0,14500000,87250703.125,2931508125.0,0.0,0.0,599.9999865889549,14024543750.0,10442535000.0,904405937.5,302924003.90625,7056,7204638125.0,161817001.953125,1608109062.5,6450680000.0,2669603750.0,1850102968.75,33800000.0,121270000.0,14939000.24414062,711868046.875,292396992.1875,187228007.8125,122264003.90625,95610996.09375,76823999.0234375,3083250000.0,4.837999820709229
002831,裕同科技,深市,510993203.125,20250827,20161216,920513515.625,12220000,4970537187.5,73534145000.0,0.0,0.0,6100.000143051147,220923840000.0,126625290000.0,70333190000.0,6362526875.0,13632,92903310000.0,2458109062.5,19526870000.0,113105320000.0,78757140000.0,60821625000.0,54337110000.0,6842836250.0,35800000.0,15706662500.0,134556005.859375,17700820000.0,6571650000.0,5352543125.0,5538369375.0,86233510000.0,12.15499973297119
002832,比音勒芬,深市,389418281.25,20250827,20161223,570707109.375,12180000,4791998125.0,19363170000.0,0.0,0.0,7300.000190734863,73776370000.0,43804460000.0,7139681250.0,9672871250.0,38061,17661656250.0,8689000.244140625,8935446875.0,52003860000.0,21033330000.0,5064917187.5,2909227812.5,4996640000.0,153815000.0,3360026250.0,-1055066015.625,10391238125.0,5001320000.0,4141762812.5,4142281875.0,34531172500.0,9.112000465393066
002833,弘亚数控,深市,288552500.0,20251010,20161228,424231914.0625,12350000,3013929062.5,14915805000.0,0.0,0.0,5699.999928474426,41807215000.0,18099043750.0,13483556250.0,3112827812.5,23479,4802584062.5,1198733984.375,552272031.25,29075835000.0,12347742500.0,8399375625.0,547625976.5625,2799100000.0,67727001.953125,2407857968.75,-2261934062.5,4384962812.5,2799527812.5,2434290937.5,2423910000.0,18890743750.0,6.543000221252441
002835,同为股份,深市,127288203.125,20250827,20161228,219493906.25,12390000,889697031.25,5478854375.0,0.0,0.0,3799.999952316284,15839385000.0,12054892500.0,2616361875.0,444785000.0,25472,3567230000.0,0.0,2041300000.0,11976127500.0,5142540000.0,2831325000.0,2687614062.5,830900937.5,54480000.0,526291992.1875,-589293984.375,2331357968.75,831146015.625,832200937.5,832200937.5,6886171250.0,5.455999851226807
002836,新宏泽,深市,230400000.0,20250827,20161229,230400000.0,12230000,282402402.34375,1530855000.0,0.0,0.0,1400.000005960464,4765834062.5,2708290937.5,1456530937.5,132587001.953125,12521,1270703046.875,0.0,349390000.0,3476921250.0,2003907031.25,1407187968.75,61387001.953125,371668007.8125,8314000.244140625,391803007.8125,-643716992.1875,1028026953.125,371731992.1875,314631015.625,314631015.625,556928984.375,1.508999943733215
002837,英维克,深市,850195000.0,20251014,20161229,976555937.5,12350000,3527559062.5,28717425000.0,0.0,0.0,4099.999964237213,72108910000.0,56382020000.0,7057261875.0,1486274062.5,164255,32805320000.0,109060996.09375,4825959062.5,33130555000.0,40260305000.0,29261235000.0,25785397500.0,4379382812.5,2147999.877929688,-3190344062.5,1835725937.5,12321035000.0,4439151250.0,4136505000.0,3990696250.0,16961940000.0,3.392999887466431
002838,道恩股份,深市,420631718.75,20250826,20170106,478398398.4375,12290000,668104218.75,23221880000.0,0.0,0.0,1899.999976158142,67952155000.0,43917115000.0,14973661250.0,3276616875.0,27238,26014860000.0,1908824062.5,12457190000.0,35498802500.0,28813015000.0,25416755000.0,13028490000.0,1099324062.5,11094000.24414062,-547960000.0,-563235976.5625,8042490000.0,1064821015.625,929075937.5,840446015.625,16509981250.0,7.420000076293945
002839,张家港行,深市,2442084062.5,20251009,20170124,2444345000.0,19660000,9462610000.0,25610472500.0,0.0,0.0,3700.000047683716,2237852960000.0,0.0,8818486250.0,868882031.25,53265,0.0,1791567968.75,17389817500.0,200213520000.0,26049980000.0,14915548750.0,0.0,11134430000.0,8668963125.0,-53628880000.0,12719117500.0,0.0,11118806250.0,10020782500.0,9946240625.0,37120570000.0,7.373000144958496
002840,华统股份,深市,629963789.0625,20250827,20170110,805062890.625,12130000,-1190568828.125,41652395000.0,0.0,0.0,1099.999994039536,106719100000.0,37327397500.0,52989845000.0,2666530000.0,35070,41245877500.0,1798989062.5,30506185000.0,40439172500.0,42440275000.0,39353777500.0,967387031.25,856525000.0,-3004000.244140625,4420021250.0,4651094062.5,13223267500.0,824403046.875,808961015.625,761730000.0,1783475000.0,5.02299976348877
002841,视源股份,深市,521345390.625,20251011,20170119,696016562.5,12390000,4950043125.0,101198910000.0,0.0,0.0,5799.999833106995,246944700000.0,102521910000.0,38155445000.0,9971999375.0,33122,111668260000.0,4674192187.5,37902625000.0,126501550000.0,105646080000.0,83971960000.0,5764305000.0,4184853750.0,1346657968.75,202650996.09375,-20139852500.0,38481600000.0,4160930000.0,4456020000.0,3976762812.5,79402860000.0,18.17499923706055
002842,翔鹭钨业,深市,268462500.0,20251014,20170119,327172402.34375,12320000,-103482695.3125,9017563750.0,0.0,0.0,599.9999865889549,21470737500.0,13504835000.0,5924963125.0,983451953.125,41346,9193418125.0,0.0,5489053125.0,10820972500.0,9309750000.0,8346438125.0,3326128125.0,221851992.1875,7137000.122070312,-494423007.8125,-116929003.90625,7806218125.0,215800000.0,183835000.0,183835000.0,1168640000.0,3.306999921798706
002843,泰嘉股份,深市,250792597.65625,20250805,20170120,251737597.65625,12340000,544244492.1875,8617457500.0,0.0,0.0,1599.999964237213,24874585000.0,12932538750.0,6275956875.0,626498007.8125,29528,7199915000.0,29058999.0234375,6170473125.0,13981826250.0,7587049375.0,6180751875.0,4329800000.0,349143007.8125,-24153999.0234375,930880000.0,256367988.28125,2199365000.0,342771015.625,404801015.625,406305000.0,4132748750.0,5.553999900817871
002845,同兴达,深市,250235390.625,20250827,20170125,327551699.21875,12390000,179307109.375,43347145000.0,0.0,0.0,-900.0000357627869,95126780000.0,62579310000.0,17426331250.0,238970000.0,38870,62210910000.0,1673735000.0,12652307500.0,23678450000.0,47942570000.0,44831535000.0,32168175000.0,-577096015.625,1625000.0,-1007590000.0,-1446615000.0,15470511250.0,-571266015.625,-412508984.375,-290008007.8125,10505313750.0,7.229000091552734
002846,英联股份,深市,257018105.46875,20250929,20170207,419993593.75,12330000,49938398.4375,9740228125.0,0.0,0.0,599.9999865889549,35587235000.0,11182746250.0,13929206250.0,1569750000.0,48462,15479462500.0,291254003.90625,7346825000.0,14026895000.0,10808470000.0,9416438125.0,3896842187.5,325618984.375,1478999.938964844,1774953906.25,-330776015.625,3563526250.0,328076015.625,237763984.375,251776992.1875,2223225937.5,3.339999914169312
002847,盐津铺子,深市,245721308.59375,20250821,20170208,272779707.03125,12140000,3193888750.0,24590185000.0,0.0,0.0,13899.99985694885,41152297500.0,17608317500.0,15044937500.0,2675271250.0,10891,14377275000.0,467160976.5625,4202573125.0,21777625000.0,29405995000.0,20683535000.0,1744971093.75,4510693125.0,-19645000.0,2827835937.5,3075085000.0,7932606875.0,4421262812.5,3696843125.0,3727143125.0,14360310000.0,7.984000205993652
002848,*ST高斯,深市,164926191.40625,20250826,20170213,167150000.0,12390000,-341577304.6875,914725390.625,0.0,0.0,-1800.000071525574,4145620000.0,2016302968.75,978801953.125,128342001.953125,14428,2648527812.5,822000.0457763672,3913412187.5,1265242031.25,983708984.375,949082968.75,1363555000.0,-310483007.8125,0.0,-335835000.0,-171064003.90625,411160000.0,-308599003.90625,-308838984.375,-309100996.09375,-4620628125.0,0.7570000290870667
002849,威星智能,深市,193567304.6875,20251014,20170217,220634003.90625,12400000,392626718.75,6756458750.0,0.0,0.0,2399.99994635582,26219060000.0,20066147500.0,2688595000.0,283778007.8125,28234,11469847500.0,744596015.625,5440421250.0,13475306250.0,7941117500.0,5572070000.0,8729227500.0,691480000.0,-4245999.755859375,-508030000.0,-1271321015.625,3983412812.5,690168046.875,584412968.75,519650000.0,5194945000.0,6.107999801635742
002850,科达利,深市,197103496.09375,20251010,20170302,273772597.65625,12330000,6480811875.0,54458210000.0,0.0,0.0,28099.99942779541,204434680000.0,123636050000.0,68018855000.0,3967135937.5,22505,62582590000.0,391337968.75,68160790000.0,122276920000.0,66446825000.0,51248910000.0,40930962500.0,8503631250.0,66280000.0,14326126250.0,-1988232968.75,8338615625.0,8674855000.0,7652406250.0,7693730000.0,46977375000.0,43.95100021362305
002851,麦格米特,深市,455465117.1875,20250925,20170306,547693203.125,12380000,3145847500.0,40111997500.0,0.0,0.0,3199.999928474426,124129080000.0,76199530000.0,19028651250.0,2982638125.0,82000,56911880000.0,1163817968.75,26013380000.0,62197680000.0,46737340000.0,36422450000.0,25117067500.0,2148911875.0,38863000.48828125,1921009062.5,751808984.375,25415960000.0,2114332968.75,1871860000.0,1735906093.75,28904000000.0,11.35599994659424
002852,道道全,深市,285268007.8125,20251009,20170310,343968281.25,12130000,272902695.3125,27604615000.0,0.0,0.0,5299.999713897705,44475430000.0,22427605000.0,16898376250.0,3200731875.0,23370,20591460000.0,518805000.0,15930831250.0,22556797500.0,27924397500.0,24671920000.0,834887031.25,2081485000.0,109307998.046875,3248950937.5,-1532674062.5,16670401250.0,2210674062.5,1855263125.0,1809759062.5,2195934062.5,6.558000087738037
002853,皮阿诺,深市,128704804.6875,20250827,20170310,182915996.09375,12210000,44622998.046875,4516951250.0,0.0,0.0,-700.0000029802322,14829481250.0,6750688125.0,4402230000.0,1735505000.0,10579,4806806875.0,-93387998.046875,10180931250.0,9268090000.0,2680593125.0,2052371093.75,1928124062.5,-132537998.046875,20453000.48828125,95625996.09375,139356005.859375,786208984.375,-136099003.90625,-140650996.09375,-125762998.046875,-3625712812.5,5.066999912261963
002855,捷荣技术,深市,246227207.03125,20250827,20170321,246419707.03125,12390000,-1267521328.125,5566147500.0,0.0,0.0,-8000.00011920929,20332780000.0,9159124375.0,7390046250.0,1454611093.75,41364,15141226250.0,-170851992.1875,5523546875.0,3973270000.0,8124431875.0,7807278125.0,3766323125.0,-2001131093.75,45000.0,996744062.5,516172031.25,2916905000.0,-2002296093.75,-2008782968.75,-1971270000.0,-4370469062.5,1.611999988555908
002856,美芝股份,深市,123904404.296875,20250829,20170320,135312802.734375,14500000,-223910605.46875,3661663750.0,0.0,0.0,-2599.999904632568,17466667500.0,12620972500.0,254242988.28125,303843984.375,10859,16549172500.0,-69717998.046875,4700660000.0,934373046.875,1227749062.5,1628354062.5,7700156250.0,-517115000.0,-14942999.26757812,-242873007.8125,-238723007.8125,273133007.8125,-448728984.375,-459365000.0,-347615976.5625,-5557455000.0,0.6909999847412109
002857,三晖电气,深市,128000000.0,20251014,20170323,130634003.90625,12400000,-156270000.0,1028353828.125,0.0,0.0,-1299.999952316284,10960310000.0,8998778125.0,1166069062.5,150845000.0,6387,5522663125.0,162507998.046875,1287575937.5,5119615000.0,1456597031.25,1246907031.25,2164727968.75,-179143007.8125,1508000.030517578,-916836015.625,-753202031.25,1352588906.25,-176042011.71875,-179489003.90625,-163096992.1875,2508210000.0,3.96399998664856
002858,力盛体育,深市,146978398.4375,20250827,20170324,163919804.6875,27890000,136853603.515625,2228343906.25,0.0,0.0,900.0000357627869,10669522500.0,5190905937.5,917435000.0,1745878906.25,18363,3412057812.5,1479130000.0,5221917187.5,5381886250.0,2717200000.0,2093448125.0,1260335000.0,283435000.0,101000.0038146973,397498984.375,114070996.09375,485266992.1875,293175996.09375,296507011.71875,153230000.0,-1497661093.75,3.282999992370605
002859,洁美科技,深市,405610507.8125,20251014,20170407,430937304.6875,12390000,1212679609.375,8392742500.0,0.0,0.0,2300.000041723251,67275900000.0,18393087500.0,29137822500.0,2859309062.5,12795,14370372500.0,147462001.953125,9065330000.0,30028450000.0,9624372500.0,6409648750.0,5993219375.0,1004242968.75,-9242999.877929688,1072970000.0,-569370000.0,5378491250.0,985271953.125,939975937.5,984941015.625,14745520000.0,6.723000049591064
002860,星帅尔,深市,349642617.1875,20250821,20170412,359712500.0,12380000,923260781.25,10428555000.0,0.0,0.0,3700.000047683716,36081847500.0,28214205000.0,4923059062.5,1015488984.375,18837,12902777500.0,411650000.0,8016256250.0,22159100000.0,11323990000.0,9358317500.0,8088530000.0,1353740937.5,42635996.09375,986871015.625,-1481707968.75,3504796250.0,1349237031.25,1224286015.625,1216801953.125,10062720000.0,6.159999847412109
002861,瀛通通讯,深市,150168300.78125,20250827,20170413,186284003.90625,12390000,-197872109.375,3593455625.0,0.0,0.0,-1400.000005960464,16203950000.0,6024044375.0,7477046250.0,1270880000.0,31501,3529698125.0,0.0,7174381250.0,11143872500.0,3945965000.0,3241758125.0,2133517968.75,-257798007.8125,5102000.122070312,50631000.9765625,1455230937.5,1167313984.375,-242325000.0,-264961015.625,-264961015.625,1641030000.0,5.98199987411499
002862,实丰文化,深市,126247900.390625,20250822,20170411,168000000.0,12240000,24694599.609375,1554463906.25,0.0,0.0,199.9999955296516,7355743125.0,3660594062.5,2149090937.5,404273007.8125,32656,2243580000.0,9282000.122070312,2517760000.0,4630331875.0,1897160937.5,1085146953.125,1423190937.5,22828000.48828125,-43966000.9765625,-476946015.625,-648174023.4375,1389375000.0,21713000.48828125,41376000.9765625,41739003.90625,194496992.1875,2.75600004196167
002863,今飞凯达,深市,599483593.75,20250829,20170418,599483593.75,12360000,436909218.75,21820920000.0,0.0,0.0,799.9999821186066,90535160000.0,39491735000.0,31644850000.0,2711271250.0,30542,47600695000.0,67865000.0,12328547500.0,28050087500.0,25849660000.0,22403252500.0,6967277500.0,290320000.0,758000.0305175781,974175937.5,-570958984.375,19710967500.0,296245000.0,459135976.5625,453116992.1875,8686705000.0,4.678999900817871
